,Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,cos_sim_scores,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,Min_10.0%_Prob,Min_20.0%_Prob,Min_30.0%_Prob,Min_40.0%_Prob,Min_50.0%_Prob
0,facebook/opt-350m,Summarize the following text: ,CNN-DailyMail, Curle also revealed that he had been approached by a number of clubs to take over the club's,"Carlisle slumped to a 3-1 defeat away at Accrington Stanley .
The team's poor performance prompted a scathing assessment from manager Keith Curle who suggested some of his squad were not fit for purpose .
Carlisle are without a win in five games in League Two and just two places above the relegation zone .
The Cumbrians were relegated from League One last season and are at a serious risk of dropping out of the Football League entirely this term .",0.3478940427303314,0.0759493670886076,0.3157894736842105,0.12244897959183673,0.0,0.0,0.0,0.05063291139240506,0.21052631578947367,0.08163265306122448,7.803060425652398,6.494582467608982,5.671934869554308,4.938860577505988,4.456459149070408
1,facebook/opt-350m,Summarize the following text: ,CNN-DailyMail,"

Related Articles

Miami (CNN)Inside a plane at Miami International Airport, baggage handlers","TSA received more than 30,000 claims of missing valuables between 2010-2014 .
Most of the missing valuables were packed in checked luggage .
Miami-Dade police set up hidden cameras as part of sting .",0.4056779146194458,0.029411764705882353,0.07692307692307693,0.0425531914893617,0.0,0.0,0.0,0.029411764705882353,0.07692307692307693,0.0425531914893617,9.75405216217041,8.86574035220676,7.881660665784564,7.073443412780762,6.265155692895253
2,facebook/opt-350m,Summarize the following text: ,CNN-DailyMail," Police say David Watson had been the primary suspect since 2000, but have only now tied him to the","Pima County Sheriffs say David Watson, 46, killed his ex Linda Watson while they fought over custody of their daughter in 2000 .
Three years later, police say Watson murdered his ex mother-in-law in a drive-by shooting at the very home where Linda Watson first vanished .
Marilyn Cox had been fighting for visitation rights over her granddaughter - she was gunned down alongside her neighbor Renee Farnsworth in 2003 .",0.5628713369369507,0.11428571428571428,0.42105263157894735,0.17977528089887637,0.057971014492753624,0.2222222222222222,0.09195402298850576,0.07142857142857142,0.2631578947368421,0.11235955056179775,9.148069620132446,8.118594983044792,7.332378222392156,6.565987750462123,5.872599076141011
3,facebook/opt-350m,Summarize the following text: ,CNN-DailyMail,"

The Liverpool star has been linked with a move away from Anfield in recent weeks, with the","Raheem Sterling has revealed he is not ready to sign a new Liverpool deal .
The Reds wideman has struggled to repeat last season's impressive form .
The 20-year-old Liverpool star has managed just six goals this  season .
READ: Sterling insists he is not a 'money-grabbing 20-year-old'
Sterling: What he said about contract talks... and what he meant .
CLICK HERE for the latest Liverpool news .",0.5162327885627747,0.08695652173913043,0.35294117647058826,0.13953488372093023,0.029411764705882353,0.125,0.047619047619047616,0.08695652173913043,0.35294117647058826,0.13953488372093023,9.906207190619575,7.764868108849776,6.575318229609523,5.813331102070055,5.114763619999091
4,facebook/opt-350m,Summarize the following text: ,CNN-DailyMail,,"Survivor Jeff Bauman stresses ""we will never replace the lives that were lost""
A man who was at the finish line is glad Dzhokhar Tsarnaev is now a ""convicted killer""
""Justice has been served today,"" says a once wounded police officer .",0.13292786478996277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.376951026916505,9.196627313440496,8.368001461029053,7.564806938171387,6.730156907013485
5,facebook/opt-350m,Summarize the following text: ,CNN-DailyMail, She added: ‘She’s a very strong person and she’s very proud,"Carey Mulligan's grandmother suffers from Alzheimer's disease .
Margaret Booth has struggled to recognise her grandchild for eight years .
Mulligan, 29, has urged for greater awareness of the illness in society .",0.1681060791015625,0.0625,0.15384615384615385,0.08888888888888889,0.0,0.0,0.0,0.0625,0.15384615384615385,0.08888888888888889,9.490542888641357,8.142810503641764,7.281606307396522,6.459980633523729,5.877541271123019
6,facebook/opt-350m,Summarize the following text: ,CNN-DailyMail," The seller is now selling the bear on eBay for £62,500. The seller is now selling","Leah Rogers, 20, and Ryan Flanaghan, 22, bought bear in Bude, Cornwall .
They realised it was one of 100 1st edition Princess Diana Di Beanie Babies .
Range created in 1997 to raise money for Princess Of Wales Memorial Trust .
Couple listed bear for £20,000 on eBay and hope to raise money for house deposit .",0.578066885471344,0.07272727272727272,0.23529411764705882,0.11111111111111113,0.018518518518518517,0.0625,0.02857142857142857,0.07272727272727272,0.23529411764705882,0.11111111111111113,12.815423692975726,11.148727862040202,9.901345978612484,8.847764784289945,7.928953384741758
7,facebook/opt-350m,Summarize the following text: ,CNN-DailyMail,"

The video was broadcast on the KFC's television channel, which is owned by the company","Whalen family's dinner at KFC was interrupted by sounds of a sex scene .
Gerald and April were with two young children at the Oklahoma restaurant .
Scene from risque show Outlander was broadcast on KFC's television set .",0.4784834682941437,0.21052631578947367,0.5,0.2962962962962963,0.10810810810810811,0.26666666666666666,0.15384615384615385,0.18421052631578946,0.4375,0.25925925925925924,10.604627418518067,9.211464118957519,8.384901873270671,7.603120446205139,7.0109109115600585
8,facebook/opt-350m,Summarize the following text: ,CNN-DailyMail,,"Chief tells CNN that deadly force was warranted .
Chief: If suspect ended up shooting people, police would be answering different questions .
Incident happened February 19 in town near Tucson, Arizona .",0.01134176179766655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73461119333903,9.336949620928083,8.853566993366588,8.138919099171956,7.360889485007839
9,facebook/opt-350m,Summarize the following text: ,CNN-DailyMail, The Miami Herald reported that the officers were placed on administrative leave pending the outcome of the investigation. The,"Lavall Hall, 25, was suffering psychotic episode when fatally shot by police .
His mother had called police to help take mentally ill son to hospital .
Police claim he attacked them with 'deadly force' using broom handle .
But footage from scene  appears to show Hall running away from cops .",0.2534089684486389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.676306247711182,9.884698430697123,8.730819331275093,7.748776035308838,7.028022296967045
