,Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,cos_sim_scores,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,Min_10.0%_Prob,Min_20.0%_Prob,Min_30.0%_Prob,Min_40.0%_Prob,Min_50.0%_Prob
0,facebook/opt-125m,Summarize the following text: ,XSum,,A leading Scottish Conservative MSP missed a parliamentary committee to referee a Champions League match in Portugal.,0.0521702915430069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.065571784973145,10.13064161936442,9.340187644958496,8.708269459860665,7.775242222679986
1,facebook/opt-125m,Summarize the following text: ,XSum,"
Bedene's hopes of reaching the French Open semi-finals are over, but he is still",British number three Aljaz Bedene is considering switching his allegiance back to Slovenia in order to compete at the Olympics.,0.4373762607574463,0.15,0.1875,0.16666666666666663,0.0,0.0,0.0,0.1,0.125,0.11111111111111112,9.833832502365112,8.331152558326721,7.040408543178013,6.503779517279731,5.829689025878906
2,facebook/opt-125m,Summarize the following text: ,XSum,"
The High Court ruling is the latest in a series of rulings by the Supreme Court that have been","A High Court case that could delay the Brexit process is ""a clear attempt to frustrate the will of the British people"", says a cabinet minister.",0.38091227412223816,0.34615384615384615,0.47368421052631576,0.39999999999999997,0.04,0.05555555555555555,0.046511627906976744,0.23076923076923078,0.3157894736842105,0.26666666666666666,8.234067757924398,6.833103895187378,5.9491879145304365,5.334646840890248,4.897434584299723
3,facebook/opt-125m,Summarize the following text: ,XSum,"

External links

Crimestoppers

Crimestoppers

Crim","A man in his 50s has died after being seriously assaulted in Swords, County Dublin.",0.09704835712909698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.08505630493164,7.263398170471191,5.954425287246704,5.166895491736276,4.513252019882202
4,facebook/opt-125m,Summarize the following text: ,XSum,"
The vicar was arrested on Wednesday after a complaint was made to Durham Constabulary.
The",A vicar arrested in connection with historical sexual abuse has been suspended by the Church of England.,0.6822182536125183,0.23529411764705882,0.26666666666666666,0.25,0.0,0.0,0.0,0.17647058823529413,0.2,0.18750000000000003,12.527801513671875,11.143172264099121,8.361216640472412,7.108246939522879,6.183363914489746
5,facebook/opt-125m,Summarize the following text: ,XSum,"
The council has been contacted for comment.",A council boss has refused to say if he will honour a vow to repay compensation won in a libel case to the authority.,0.33885595202445984,0.125,0.42857142857142855,0.19354838709677416,0.0,0.0,0.0,0.08333333333333333,0.2857142857142857,0.12903225806451613,9.722222328186035,8.514892101287842,7.962058067321777,7.2456413269042965,6.711410780747731
6,facebook/opt-125m,Summarize the following text: ,XSum,"
It said that it was ""not a matter of whether parents are entitled to a proper education"".",A London council has withdrawn an order forcing a mother to send her home educated child to school.,0.40665772557258606,0.2222222222222222,0.23529411764705882,0.22857142857142856,0.0,0.0,0.0,0.16666666666666666,0.17647058823529413,0.17142857142857143,13.348617553710938,10.724198659261068,9.13164005279541,8.22687155859811,7.558531019422743
7,facebook/opt-125m,Summarize the following text: ,XSum,"
Syngenta's shares have fallen more than 20% since the deal was announced.
The",Shares in Swiss agribusiness group Syngenta have risen 12% after its takeover by ChemChina was given the go-ahead by a US regulator.,0.6827272772789001,0.21739130434782608,0.35714285714285715,0.27027027027027023,0.0,0.0,0.0,0.17391304347826086,0.2857142857142857,0.2162162162162162,8.438359260559082,7.551514387130737,6.657208813561334,5.967659850915273,5.236534938216209
8,facebook/opt-125m,Summarize the following text: ,XSum,"
The team will be playing in the Caribbean Premier League (CPL) for the first time since","It is a drizzly Sunday morning in Guyana, and at the National Stadium a game of cricket is in full swing.",0.2383081167936325,0.09523809523809523,0.125,0.1081081081081081,0.0,0.0,0.0,0.09523809523809523,0.125,0.1081081081081081,10.530587673187256,7.7994636535644535,6.804128987448556,5.824720335006714,5.096379188390879
9,facebook/opt-125m,Summarize the following text: ,XSum,"
The DfE said it was ""deeply concerned"" by the proposals and would continue to",Pupils at seven schools could have shorter days after a trust head say he may have to cut hours to save money.,0.021778788417577744,0.045454545454545456,0.07142857142857142,0.05555555555555555,0.0,0.0,0.0,0.045454545454545456,0.07142857142857142,0.05555555555555555,10.005438804626465,8.991661071777344,8.1864515713283,7.391379308700562,6.928880453109741
