,Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,cos_sim_scores,levenshtein_distance,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,Min_10.0%_Prob,Min_20.0%_Prob,Min_30.0%_Prob,Min_40.0%_Prob,Min_50.0%_Prob
0,facebook/opt-1.3b,Summarize the following text: ,Samsum,"
Amanda: Bye bye
Amanda: Bye bye
Amanda: Bye bye
Am",Hannah needs Betty's number but Amanda doesn't have it. She needs to contact Larry.,0.3128817677497864,62.0,0.0625,0.1,0.07692307692307693,0.0,0.0,0.0,0.0625,0.1,0.07692307692307693,12.715723991394043,10.577953974405924,8.998827934265137,8.050573348999023,7.310522079467773
1,facebook/opt-1.3b,Summarize the following text: ,Samsum,"
Eric: TTYL!
Rob: TTYL!
Eric: TTYL",Eric and Rob are going to watch a stand-up on youtube.,0.5036267638206482,47.0,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.2222222222222222,9.798279762268066,9.259943008422852,7.911423563957214,7.326207065582276,6.4619075911385675
2,facebook/opt-1.3b,Summarize the following text: ,Samsum,"

I'm not sure if this is a good example of a ""bad"" example, but",Lenny can't decide which trousers to buy. Bob advised Lenny on that topic. Lenny goes with Bob's advice to pick the trousers that are of best quality.,-0.0141982706263661,115.0,0.034482758620689655,0.06666666666666667,0.045454545454545456,0.0,0.0,0.0,0.034482758620689655,0.06666666666666667,0.045454545454545456,10.558395067850748,8.194583143506732,7.350602293014527,6.543962921415057,6.035055889802821
3,facebook/opt-1.3b,Summarize the following text: ,Samsum,"awaru
Will: bye bye. awaru

Emma:      ",Emma will be home soon and she will let Will know.,0.5522652864456177,40.0,0.18181818181818182,0.3333333333333333,0.23529411764705885,0.0,0.0,0.0,0.09090909090909091,0.16666666666666666,0.11764705882352942,9.035184860229492,8.638407707214355,8.18739096323649,7.345251274108887,6.565325697263082
4,facebook/opt-1.3b,Summarize the following text: ,Samsum,", bye bye!

I'm not sure if this is a joke or not, but I",Jane is in Warsaw. Ollie and Jane has a party. Jane lost her calendar. They will get a lunch this week on Friday. Ollie accidentally called Jane and talked about whisky. Jane cancels lunch. They'll meet for a tea at 6 pm.,0.1413628607988357,188.0,0.06976744186046512,0.2,0.10344827586206895,0.0,0.0,0.0,0.046511627906976744,0.13333333333333333,0.06896551724137931,10.92846622467041,9.341029037128795,8.170876532793045,7.155901713804766,6.493315643734402
5,facebook/opt-1.3b,Summarize the following text: ,Samsum,"
Benjamin: I'll see you then 😊
Hilary: Bye bye!
",Hilary has the keys to the apartment. Benjamin wants to get them and go take a nap. Hilary is having lunch with some French people at La Cantina. Hilary is meeting them at the entrance to the conference hall at 2 pm. Benjamin and Elliot might join them. They're meeting for the drinks in the evening.,0.512174129486084,267.0,0.03508771929824561,0.2222222222222222,0.06060606060606061,0.0,0.0,0.0,0.03508771929824561,0.2222222222222222,0.06060606060606061,9.353558222452799,7.937298224522517,6.989826440811157,6.187737500226056,5.623270259183996
6,facebook/opt-1.3b,Summarize the following text: ,Samsum,��極��極��極��極��極��極��極��極��極��極��極��極��極��極��極��極��極��極��極��極,Payton provides Max with websites selling clothes. Payton likes browsing and trying on the clothes but not necessarily buying them. Payton usually buys clothes and books as he loves reading.,-0.0161366127431392,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.53362242380778,10.167076269785563,8.323747444152833,7.592824679154616,6.844936090357163
7,facebook/opt-1.3b,Summarize the following text: ,Samsum, I'm going to have to take a break. awaru: I'm going to take a break,Rita and Tina are bored at work and have still 4 hours left.,0.2558789849281311,52.0,0.07692307692307693,0.058823529411764705,0.06666666666666667,0.0,0.0,0.0,0.07692307692307693,0.058823529411764705,0.06666666666666667,11.766555786132812,10.868465741475424,9.983386158943176,8.558635075887045,8.083742891039167
8,facebook/opt-1.3b,Summarize the following text: ,Samsum," I'm not going to die. I'm going to get a scarf.
Beatrice: You","Beatrice wants to buy Leo a scarf, but he doesn't like scarves. She cares about his health and will buy him a scarf no matter his opinion.",0.5928899049758911,106.0,0.14285714285714285,0.26666666666666666,0.18604651162790697,0.037037037037037035,0.07142857142857142,0.04878048780487805,0.10714285714285714,0.2,0.13953488372093023,9.20227305094401,8.32663114865621,7.319006178114149,6.0834523897904615,5.3868727684021
9,facebook/opt-1.3b,Summarize the following text: ,Samsum," man, i'll see you there
Ivan: yea man

Eric: i'll see",Eric doesn't know if his parents let him go to Ivan's brother's wedding. Ivan will talk to them.,0.6365141272544861,73.0,0.09523809523809523,0.15384615384615385,0.11764705882352941,0.0,0.0,0.0,0.047619047619047616,0.07692307692307693,0.058823529411764705,10.993686199188232,9.436555027961731,8.418063561121622,7.182738675011529,6.576238220388239
10,facebook/opt-1.3b,Summarize the following text: ,Samsum," my dad
Wanda: ok, I'll call him
Gina: ok, I'll",Wanda wants to throw a party. She asks Gina to borrow her father's car and go do groceries together. They set the date for Friday. ,0.6853408217430115,115.0,0.07692307692307693,0.16666666666666666,0.10526315789473684,0.0,0.0,0.0,0.07692307692307693,0.16666666666666666,0.10526315789473684,9.735800425211588,8.13186001777649,7.441776540544298,6.804642518361409,6.163596900304158
11,facebook/opt-1.3b,Summarize the following text: ,Samsum,"
Martin: yeah, i'll be there.
Aggie: cool.
Martin: i",Martin wrote a short review and won 2 cinema tickets on FB. Martin wants Aggie to go with him this week for the new film with Redford.,0.5645254254341125,106.0,0.1111111111111111,0.3,0.16216216216216217,0.0,0.0,0.0,0.07407407407407407,0.2,0.10810810810810811,12.200784683227539,10.282052596410116,9.181535879770914,8.351890643437704,7.677538935343424
12,facebook/opt-1.3b,Summarize the following text: ,Samsum,"
Curtis: Mrożek?
Charlee: Yeah. He's a",Charlee is attending Portuguese theater as a subject at university. He and other students are preparing a play by Mrożek translated into Portuguese.,0.3758783340454101,128.0,0.20833333333333334,0.625,0.3125,0.043478260869565216,0.14285714285714285,0.06666666666666667,0.125,0.375,0.1875,11.324828147888184,10.413925647735596,9.038165304395887,8.228476802508036,7.580838680267334
13,facebook/opt-1.3b,Summarize the following text: ,Samsum,"
Tom: I'm going to be late for work
Mary: I'm going to be late","Ella rented a car, this makes things much faster for her and Tom. ",0.4170505106449127,57.0,0.15384615384615385,0.125,0.13793103448275862,0.0,0.0,0.0,0.07692307692307693,0.0625,0.06896551724137931,13.947257995605469,9.502942244211832,8.213206386566162,7.8608512083689375,7.1629133224487305
