,Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,cos_sim_scores,levenshtein_distance,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,Min_10.0%_Prob,Min_20.0%_Prob,Min_30.0%_Prob,Min_40.0%_Prob,Min_50.0%_Prob
0,facebook/opt-2.7b,Summarize the following text: ,Samsum,"
Hannah: Bye
Hannah: Bye
Hannah: Bye
Hannah: Bye",Hannah needs Betty's number but Amanda doesn't have it. She needs to contact Larry.,0.4342644810676574,62.0,0.0625,0.125,0.08333333333333333,0.0,0.0,0.0,0.0625,0.125,0.08333333333333333,13.091057777404785,11.44506867726644,9.46302251815796,8.298435892377581,7.483617676628961
1,facebook/opt-2.7b,Summarize the following text: ,Samsum,"
Eric: MACHINE!
Rob: MACHINE!
Eric: MACHINE",Eric and Rob are going to watch a stand-up on youtube.,0.5043054819107056,48.0,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.2222222222222222,9.714824676513672,9.296313762664795,7.931157112121582,7.59737377166748,6.728432995932443
2,facebook/opt-2.7b,Summarize the following text: ,Samsum,"
Lenny:  <file_photo> satellited
Lenny:  <file_",Lenny can't decide which trousers to buy. Bob advised Lenny on that topic. Lenny goes with Bob's advice to pick the trousers that are of best quality.,0.3054516911506653,126.0,0.06896551724137931,0.3333333333333333,0.1142857142857143,0.0,0.0,0.0,0.06896551724137931,0.3333333333333333,0.1142857142857143,9.684279759724935,7.969859259469168,7.174101400375366,6.383871282849993,5.897139044368968
3,facebook/opt-2.7b,Summarize the following text: ,Samsum,"=-=-=-=-=

I think this is a great summary of the situation.

I think this",Emma will be home soon and she will let Will know.,0.143297016620636,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82811164855957,8.68509292602539,8.06543254852295,7.197734832763672,6.420533657073975
4,facebook/opt-2.7b,Summarize the following text: ,Samsum,", bye Jane!  [*]
Jane: bye Ollie! [*]
Jane: bye O",Jane is in Warsaw. Ollie and Jane has a party. Jane lost her calendar. They will get a lunch this week on Friday. Ollie accidentally called Jane and talked about whisky. Jane cancels lunch. They'll meet for a tea at 6 pm.,0.544503390789032,189.0,0.09302325581395349,0.5,0.15686274509803924,0.0,0.0,0.0,0.09302325581395349,0.5,0.15686274509803924,10.619688606262207,9.029424147172408,7.936482936143875,7.072068561207164,6.41462825845789
5,facebook/opt-2.7b,Summarize the following text: ,Samsum,"
Hilary: Bye bye 😊
Benjamin: Bye bye 😊
Hil",Hilary has the keys to the apartment. Benjamin wants to get them and go take a nap. Hilary is having lunch with some French people at La Cantina. Hilary is meeting them at the entrance to the conference hall at 2 pm. Benjamin and Elliot might join them. They're meeting for the drinks in the evening.,0.5252763032913208,272.0,0.03508771929824561,0.2857142857142857,0.0625,0.0,0.0,0.0,0.03508771929824561,0.2857142857142857,0.0625,9.331453164418539,7.740671414595384,6.781316804885864,6.064783758587307,5.511960078688229
6,facebook/opt-2.7b,Summarize the following text: ,Samsum,"
Max: That's cool. I like reading too. I read a lot of books. I",Payton provides Max with websites selling clothes. Payton likes browsing and trying on the clothes but not necessarily buying them. Payton usually buys clothes and books as he loves reading.,0.2327479720115661,145.0,0.13333333333333333,0.26666666666666666,0.17777777777777776,0.0,0.0,0.0,0.1,0.2,0.13333333333333333,11.45923932393392,9.98462438583374,8.409170436859132,7.6752807543827934,6.863016409032485
7,facebook/opt-2.7b,Summarize the following text: ,Samsum," I'm going to go home and take a nap.  Canaver
Rita: I'm going",Rita and Tina are bored at work and have still 4 hours left.,0.471651941537857,49.0,0.15384615384615385,0.13333333333333333,0.14285714285714288,0.0,0.0,0.0,0.07692307692307693,0.06666666666666667,0.07142857142857144,11.374234199523926,10.675620714823404,9.871903419494629,8.416961034138998,7.916724613734654
8,facebook/opt-2.7b,Summarize the following text: ,Samsum, I'm not going to die. I'm going to live forever. I'm going to live forever,"Beatrice wants to buy Leo a scarf, but he doesn't like scarves. She cares about his health and will buy him a scarf no matter his opinion.",0.1167054623365402,107.0,0.03571428571428571,0.05555555555555555,0.043478260869565216,0.0,0.0,0.0,0.03571428571428571,0.05555555555555555,0.043478260869565216,10.040200551350912,8.695541063944498,7.467461109161377,6.20459769322322,5.458121284842491
9,facebook/opt-2.7b,Summarize the following text: ,Samsum," man, ill see you at the wedding ��
Ivan: yea man ��
Eric",Eric doesn't know if his parents let him go to Ivan's brother's wedding. Ivan will talk to them.,0.7130171060562134,68.0,0.14285714285714285,0.2727272727272727,0.18749999999999997,0.05,0.1,0.06666666666666667,0.09523809523809523,0.18181818181818182,0.125,11.342339992523193,9.603729248046875,8.480723063151041,7.390299479166667,6.775857080112804
10,facebook/opt-2.7b,Summarize the following text: ,Samsum," him then!��
Wanda: ok, bye!��
Gina: bye!��",Wanda wants to throw a party. She asks Gina to borrow her father's car and go do groceries together. They set the date for Friday. ,0.6055372953414917,114.0,0.07692307692307693,0.2857142857142857,0.12121212121212123,0.0,0.0,0.0,0.07692307692307693,0.2857142857142857,0.12121212121212123,9.053982416788736,7.85306453704834,7.195340209537083,6.6118026574452715,6.0356093088785805
11,facebook/opt-2.7b,Summarize the following text: ,Samsum,"
Martin: yeah, i'll see you then.
Aggie: bye bye
Martin:",Martin wrote a short review and won 2 cinema tickets on FB. Martin wants Aggie to go with him this week for the new film with Redford.,0.566391110420227,106.0,0.1111111111111111,0.2727272727272727,0.15789473684210525,0.0,0.0,0.0,0.07407407407407407,0.18181818181818182,0.10526315789473684,11.08734925587972,9.662473837534586,8.592560715145535,7.849948128064473,7.204592482248942
12,facebook/opt-2.7b,Summarize the following text: ,Samsum,"
Curtis: Mrożek?
Charlee: Yes. He is a",Charlee is attending Portuguese theater as a subject at university. He and other students are preparing a play by Mrożek translated into Portuguese.,0.3725165426731109,127.0,0.25,0.75,0.375,0.043478260869565216,0.14285714285714285,0.06666666666666667,0.125,0.375,0.1875,12.593581835428873,11.516637166341146,10.017254511515299,8.878486037254333,8.047535769144694
13,facebook/opt-2.7b,Summarize the following text: ,Samsum,"
Tom: I'm going to take the train
Mary: I'm going to take the train","Ella rented a car, this makes things much faster for her and Tom. ",0.4382381737232208,57.0,0.07692307692307693,0.0625,0.06896551724137931,0.0,0.0,0.0,0.07692307692307693,0.0625,0.06896551724137931,12.389925003051758,8.900113582611084,7.76831750869751,7.435970703760783,6.8667314648628235
