,Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,cos_sim_scores,levenshtein_distance,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,Min_10.0%_Prob,Min_20.0%_Prob,Min_30.0%_Prob,Min_40.0%_Prob,Min_50.0%_Prob
0,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Hannah: Bye
Amanda: Bye
Hannah: Bye
Amanda: Bye",Hannah needs Betty's number but Amanda doesn't have it. She needs to contact Larry.,0.5101535320281982,59.0,0.125,0.25,0.16666666666666666,0.0,0.0,0.0,0.125,0.25,0.16666666666666666,13.053510665893555,10.945892969767252,9.660011863708496,8.436366149357386,7.375314235687256
1,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Eric: MACHINE!
Rob: MACHINE!
Eric:",Eric and Rob are going to watch a stand-up on youtube.,0.544773280620575,49.0,0.16666666666666666,0.4,0.23529411764705882,0.0,0.0,0.0,0.16666666666666666,0.4,0.23529411764705882,9.713183403015137,8.241884708404541,7.623058478037517,6.86012897491455,6.521233797073364
2,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Lenny: I'm going to buy the first pair
Bob: I'm going",Lenny can't decide which trousers to buy. Bob advised Lenny on that topic. Lenny goes with Bob's advice to pick the trousers that are of best quality.,0.6421235799789429,122.0,0.1724137931034483,0.38461538461538464,0.23809523809523808,0.03571428571428571,0.08333333333333333,0.05,0.13793103448275862,0.3076923076923077,0.1904761904761905,9.957183202107748,9.197242259979248,7.5890514850616455,6.793217218839205,5.992253499872544
3,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Will: I love you too. 
Emma: I love you too.",Emma will be home soon and she will let Will know.,0.5959660410881042,37.0,0.18181818181818182,0.2,0.1904761904761905,0.0,0.0,0.0,0.09090909090909091,0.1,0.09523809523809525,9.978906631469727,8.272232294082642,7.200836340586345,6.58268678188324,5.321941137313843
4,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,", see you later
Jane: bye
Ollie: bye
Jane:",Jane is in Warsaw. Ollie and Jane has a party. Jane lost her calendar. They will get a lunch this week on Friday. Ollie accidentally called Jane and talked about whisky. Jane cancels lunch. They'll meet for a tea at 6 pm.,0.5614569187164307,193.0,0.06976744186046512,0.375,0.1176470588235294,0.0,0.0,0.0,0.06976744186046512,0.375,0.1176470588235294,10.458810997009277,9.265636968612672,7.832741051912308,7.101285026186988,6.250574509302775
5,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Hilary: Bye
Benjamin: Bye
Hilary: Bye",Hilary has the keys to the apartment. Benjamin wants to get them and go take a nap. Hilary is having lunch with some French people at La Cantina. Hilary is meeting them at the entrance to the conference hall at 2 pm. Benjamin and Elliot might join them. They're meeting for the drinks in the evening.,0.5007045269012451,272.0,0.05263157894736842,0.5,0.09523809523809525,0.0,0.0,0.0,0.05263157894736842,0.5,0.09523809523809525,8.441198031107584,7.218743214240441,6.300261163711548,5.74526244860429,5.242121638673725
6,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Max: What do u like to read?
Payton: I like to read",Payton provides Max with websites selling clothes. Payton likes browsing and trying on the clothes but not necessarily buying them. Payton usually buys clothes and books as he loves reading.,0.5181037783622742,152.0,0.13333333333333333,0.3333333333333333,0.19047619047619044,0.0,0.0,0.0,0.13333333333333333,0.3333333333333333,0.19047619047619044,11.49552853902181,9.753349542617798,8.417790095011393,7.453712683457595,6.941525429487228
7,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Rita: I'm not cut out for this level of boredom.
Tina",Rita and Tina are bored at work and have still 4 hours left.,0.6566905975341797,46.0,0.15384615384615385,0.16666666666666666,0.16,0.0,0.0,0.0,0.15384615384615385,0.16666666666666666,0.16,10.852672576904297,10.39132308959961,9.269891738891602,8.620166397094726,7.142126526151385
8,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Beatrice: I'm going to buy you a scarf.
Leo: You","Beatrice wants to buy Leo a scarf, but he doesn't like scarves. She cares about his health and will buy him a scarf no matter his opinion.",0.7722030878067017,109.0,0.21428571428571427,0.5454545454545454,0.30769230769230765,0.07407407407407407,0.2,0.10810810810810811,0.17857142857142858,0.45454545454545453,0.25641025641025644,9.525497436523438,8.365649700164795,7.225574122534858,6.142837703227997,5.18586041033268
9,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Ivan: i dont know if i can do that
Eric: i dont know",Eric doesn't know if his parents let him go to Ivan's brother's wedding. Ivan will talk to them.,0.678872287273407,70.0,0.19047619047619047,0.3076923076923077,0.23529411764705882,0.05,0.08333333333333333,0.0625,0.09523809523809523,0.15384615384615385,0.11764705882352941,10.55814266204834,8.400738596916199,7.324025710423787,6.458543360233307,5.572386113080111
10,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum," him
Wanda: ok, I'll go with u
Gina: ok,",Wanda wants to throw a party. She asks Gina to borrow her father's car and go do groceries together. They set the date for Friday. ,0.6026573181152344,112.0,0.11538461538461539,0.3,0.16666666666666669,0.0,0.0,0.0,0.07692307692307693,0.2,0.1111111111111111,8.802416801452637,8.141008615493774,7.508269098069933,6.8749962250391645,6.172559976577759
11,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Martin: yeah, i'll see you there.
Aggie: see you there",Martin wrote a short review and won 2 cinema tickets on FB. Martin wants Aggie to go with him this week for the new film with Redford.,0.5206723213195801,103.0,0.07407407407407407,0.18181818181818182,0.10526315789473684,0.0,0.0,0.0,0.07407407407407407,0.18181818181818182,0.10526315789473684,12.303365071614584,10.096603393554688,8.90632544623481,7.903677463531494,7.166561889648437
12,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,". He is a professor of theatre at the university.
Curtis: Mro�",Charlee is attending Portuguese theater as a subject at university. He and other students are preparing a play by Mrożek translated into Portuguese.,0.3599496483802795,111.0,0.25,0.5454545454545454,0.34285714285714286,0.0,0.0,0.0,0.20833333333333334,0.45454545454545453,0.28571428571428575,12.29604196548462,10.97462329864502,9.488594889640808,8.319986646825617,7.53609299659729
13,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Tom: I'm going by train
Mary: I'm going by car
Tom: I","Ella rented a car, this makes things much faster for her and Tom. ",0.4891941249370575,54.0,0.15384615384615385,0.14285714285714285,0.14814814814814817,0.0,0.0,0.0,0.15384615384615385,0.14285714285714285,0.14814814814814817,12.0352783203125,9.912986437479654,9.193357229232788,8.217299064000448,7.287943422794342
14,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Luke: i am not sure if you are still looking for someone to join netflix family",Paul is going to share his Netflix account with Luke. In exchange Luke is going to contribute to the subscription. Paul will send Luke his bank details. Paul is on vacation with his girlfriend till tomorrow.,0.665866494178772,164.0,0.08333333333333333,0.1875,0.11538461538461539,0.0,0.0,0.0,0.05555555555555555,0.125,0.07692307692307691,10.433146158854166,8.457231794084821,7.2844719019803135,6.416271813710531,5.822014883944862
15,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Betsy: I'm sorry.
Greg: I'm sorry.
B","Greg and Betsy have a lot of work today, so they cannot pick up Johnny from the kindergarten. However, it's Greg's turn to do it. Greg will try to find a solution.",0.4089443981647491,141.0,0.058823529411764705,0.2222222222222222,0.09302325581395347,0.0,0.0,0.0,0.058823529411764705,0.2222222222222222,0.09302325581395347,9.211942036946615,7.9914093017578125,6.901620518077504,6.172249952952067,5.576078339626915
16,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Marshall: <file_gif>
Ethan: <file_gif>","Ethan, Toby and Marshall are making fun of Scott.",0.4074279963970184,42.0,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.0,0.0,0.0,0.1111111111111111,0.16666666666666666,0.13333333333333333,9.685369491577148,9.009470462799072,8.599107583363852,8.15562391281128,7.625924301147461
17,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
John: I'm not the one who's supposed to be doing it! 
",Igor has a lot of work on his notice period and he feels demotivated. John thinks he should do what he has to do nevertheless. ,0.3115812540054321,100.0,0.12,0.23076923076923078,0.15789473684210525,0.0,0.0,0.0,0.12,0.23076923076923078,0.15789473684210525,12.04895273844401,9.648301442464193,8.238776312934029,7.241637508074443,6.495593738555908
18,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"

",Clara is rewatching Dear White People and strongly recommends it to Neela.,0.0969450622797012,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.696048736572266,10.899659792582193,10.425584554672241,8.819596529006958,8.310432842799596
19,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Ernest: i was just wondering if you were ok
Mike: yeah,",Mike took his car into garage today. Ernest is relieved as someone had just crashed into a red Honda which looks like Mike's. ,0.638493001461029,95.0,0.125,0.2727272727272727,0.17142857142857143,0.0,0.0,0.0,0.125,0.2727272727272727,0.17142857142857143,11.278291702270508,9.686705780029296,9.023888042994908,8.26679277420044,7.570613677685078
20,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"









",Beth wants to organize a girls weekend to celebrate her mother's 40th birthday. She also wants to work at Deidre's beauty salon. Deidre offers her a few hours on Saturdays as work experience. They set up for a meeting tomorrow.,0.0587995052337646,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8493239402771,7.008162260055542,6.56901658376058,6.113201141357422,5.611531047821045
21,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Emma: I'm going to read it all
Emma: I'm going to read",Gloria has an exam soon. It lasts 4 hours. Emma sent her a link to a website with some texts from previous years so that she can prepare for the exam better.,0.3406937420368194,130.0,0.09375,0.21428571428571427,0.13043478260869562,0.0,0.0,0.0,0.09375,0.21428571428571427,0.13043478260869562,8.97965145111084,8.04275642122541,7.355732727050781,6.449234775134495,5.7595011658138695
22,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Karen: I'll let you know
Adam: I'll be in touch",Adam and Karen are worried that May suffers from depression. Karen will call her friend who is a psychologist and ask for advice. ,0.5361680388450623,104.0,0.08695652173913043,0.16666666666666666,0.11428571428571427,0.0,0.0,0.0,0.043478260869565216,0.08333333333333333,0.057142857142857134,9.44271993637085,7.915211963653564,7.2493535450526645,6.340853929519653,5.844921191533406
