Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,levenshtein_distance,GradientBoosting_prediction_x,GradientBoosting_probability_x,GradientBoosting_status,LogisticRegression_prediction_x,LogisticRegression_probability_x,LogisticRegression_status,RandomForest_prediction_x,RandomForest_probability_x,RandomForest_status,GradientBoosting_prediction_y,GradientBoosting_probability_y,GradientBoosting_label,LogisticRegression_prediction_y,LogisticRegression_probability_y,LogisticRegression_label,RandomForest_prediction_y,RandomForest_probability_y,RandomForest_label
facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, Carlisle United manager Keith Curle has launched a scathing attack on his side following their limp 3-,"Carlisle slumped to a 3-1 defeat away at Accrington Stanley .
The team's poor performance prompted a scathing assessment from manager Keith Curle who suggested some of his squad were not fit for purpose .
Carlisle are without a win in five games in League Two and just two places above the relegation zone .
The Cumbrians were relegated from League One last season and are at a serious risk of dropping out of the Football League entirely this term .","{'Min_10.0% Prob': 8.413283665974935, 'Min_20.0% Prob': 6.854477590984768, 'Min_30.0% Prob': 5.937609142727322, 'Min_40.0% Prob': 5.135079854243511, 'Min_50.0% Prob': 4.598347202591274}",0.4968617856502533,"{'rouge1': Score(precision=0.10126582278481013, recall=0.47058823529411764, fmeasure=0.16666666666666669), 'rouge2': Score(precision=0.038461538461538464, recall=0.1875, fmeasure=0.06382978723404256), 'rougeL': Score(precision=0.06329113924050633, recall=0.29411764705882354, fmeasure=0.10416666666666667)}",372,1.0,0.8210402682739832,Contaminated,0.0,0.4528317180645111,Clean,1.0,0.7458050213675214,Contaminated,1.0,0.8210402682739832,Likely Contaminated,0.0,0.4528317180645111,Not Contaminated,1.0,0.7458050213675214,Likely Contaminated
facebook/opt-125m,Summarize the following text: ,CNN-DailyMail,,"TSA received more than 30,000 claims of missing valuables between 2010-2014 .
Most of the missing valuables were packed in checked luggage .
Miami-Dade police set up hidden cameras as part of sting .","{'Min_10.0% Prob': 9.544564247131348, 'Min_20.0% Prob': 8.679979430304634, 'Min_30.0% Prob': 7.652388163975307, 'Min_40.0% Prob': 6.89237820474725, 'Min_50.0% Prob': 6.185000191132228}",0.0741752460598945,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",196,1.0,0.9109677660640592,Contaminated,1.0,0.6871342615243383,Contaminated,1.0,0.9177104940235205,Contaminated,1.0,0.9109677660640593,Likely Contaminated,1.0,0.6871342615243383,Likely Contaminated,1.0,0.9177104940235205,Likely Contaminated
facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, The shooting was the first homicide in the Tucson area in more than a decade. The shooting was the,"Pima County Sheriffs say David Watson, 46, killed his ex Linda Watson while they fought over custody of their daughter in 2000 .
Three years later, police say Watson murdered his ex mother-in-law in a drive-by shooting at the very home where Linda Watson first vanished .
Marilyn Cox had been fighting for visitation rights over her granddaughter - she was gunned down alongside her neighbor Renee Farnsworth in 2003 .","{'Min_10.0% Prob': 9.517074346542358, 'Min_20.0% Prob': 8.306822412154254, 'Min_30.0% Prob': 7.409076268856342, 'Min_40.0% Prob': 6.682468714032854, 'Min_50.0% Prob': 5.95715180310336}",0.3029228150844574,"{'rouge1': Score(precision=0.1, recall=0.3684210526315789, fmeasure=0.15730337078651682), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07142857142857142, recall=0.2631578947368421, fmeasure=0.11235955056179775)}",344,1.0,0.8326086890533959,Contaminated,1.0,0.5658643251574522,Contaminated,1.0,0.8559557733932733,Contaminated,1.0,0.8326086890533959,Likely Contaminated,1.0,0.5658643251574522,Likely Contaminated,1.0,0.8559557733932733,Likely Contaminated
facebook/opt-125m,Summarize the following text: ,CNN-DailyMail,"

The Liverpool Echo's David Davies reports that Sterling has been offered a new contract at Anfield by","Raheem Sterling has revealed he is not ready to sign a new Liverpool deal .
The Reds wideman has struggled to repeat last season's impressive form .
The 20-year-old Liverpool star has managed just six goals this  season .
READ: Sterling insists he is not a 'money-grabbing 20-year-old'
Sterling: What he said about contract talks... and what he meant .
CLICK HERE for the latest Liverpool news .","{'Min_10.0% Prob': 10.340669208102756, 'Min_20.0% Prob': 8.111636237094277, 'Min_30.0% Prob': 6.770165139231189, 'Min_40.0% Prob': 5.961403062469081, 'Min_50.0% Prob': 5.189398596684138}",0.5989697575569153,"{'rouge1': Score(precision=0.11594202898550725, recall=0.4444444444444444, fmeasure=0.18390804597701152), 'rouge2': Score(precision=0.029411764705882353, recall=0.11764705882352941, fmeasure=0.047058823529411764), 'rougeL': Score(precision=0.07246376811594203, recall=0.2777777777777778, fmeasure=0.1149425287356322)}",319,1.0,0.6767845018771708,Contaminated,1.0,0.7601423661501048,Contaminated,1.0,0.7368298319633502,Contaminated,1.0,0.6767845018771708,Likely Contaminated,1.0,0.7601423661501048,Likely Contaminated,1.0,0.7368298319633502,Likely Contaminated
facebook/opt-125m,Summarize the following text: ,CNN-DailyMail,,"Survivor Jeff Bauman stresses ""we will never replace the lives that were lost""
A man who was at the finish line is glad Dzhokhar Tsarnaev is now a ""convicted killer""
""Justice has been served today,"" says a once wounded police officer .","{'Min_10.0% Prob': 10.621837425231934, 'Min_20.0% Prob': 9.047064477747137, 'Min_30.0% Prob': 8.078380893258487, 'Min_40.0% Prob': 7.420055974613536, 'Min_50.0% Prob': 6.669934281281063}",0.1329278647899627,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",232,1.0,0.9242163769833912,Contaminated,1.0,0.7402168563722366,Contaminated,1.0,0.8863903282175336,Contaminated,1.0,0.9242163769833913,Likely Contaminated,1.0,0.7402168563722366,Likely Contaminated,1.0,0.8863903282175336,Likely Contaminated
facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, Miss Mulligan said she was ‘very proud’ of her grandmother’s memory.,"Carey Mulligan's grandmother suffers from Alzheimer's disease .
Margaret Booth has struggled to recognise her grandchild for eight years .
Mulligan, 29, has urged for greater awareness of the illness in society .","{'Min_10.0% Prob': 11.342069625854492, 'Min_20.0% Prob': 9.228686491648356, 'Min_30.0% Prob': 8.226726898780235, 'Min_40.0% Prob': 7.179613987604777, 'Min_50.0% Prob': 6.461790626699274}",0.6137675046920776,"{'rouge1': Score(precision=0.15625, recall=0.4166666666666667, fmeasure=0.22727272727272727), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09375, recall=0.25, fmeasure=0.13636363636363635)}",164,1.0,0.8260087897689197,Contaminated,1.0,0.706676051565127,Contaminated,1.0,0.9013755419417184,Contaminated,1.0,0.8260087897689197,Likely Contaminated,1.0,0.706676051565127,Likely Contaminated,1.0,0.9013755419417184,Likely Contaminated
facebook/opt-125m,Summarize the following text: ,CNN-DailyMail," The toy is currently being sold on eBay for £62,500 . The bear is currently being sold","Leah Rogers, 20, and Ryan Flanaghan, 22, bought bear in Bude, Cornwall .
They realised it was one of 100 1st edition Princess Diana Di Beanie Babies .
Range created in 1997 to raise money for Princess Of Wales Memorial Trust .
Couple listed bear for £20,000 on eBay and hope to raise money for house deposit .","{'Min_10.0% Prob': 11.8718444279262, 'Min_20.0% Prob': 10.50426139831543, 'Min_30.0% Prob': 9.580749345862348, 'Min_40.0% Prob': 8.752174331295874, 'Min_50.0% Prob': 8.015346808311266}",0.5932782292366028,"{'rouge1': Score(precision=0.07272727272727272, recall=0.23529411764705882, fmeasure=0.11111111111111113), 'rouge2': Score(precision=0.018518518518518517, recall=0.0625, fmeasure=0.02857142857142857), 'rougeL': Score(precision=0.05454545454545454, recall=0.17647058823529413, fmeasure=0.08333333333333334)}",256,1.0,0.9127350426277984,Contaminated,1.0,0.700393617078336,Contaminated,1.0,0.9227440650669536,Contaminated,1.0,0.9127350426277983,Likely Contaminated,1.0,0.700393617078336,Likely Contaminated,1.0,0.9227440650669536,Likely Contaminated
facebook/opt-125m,Summarize the following text: ,CNN-DailyMail,"

The video was broadcast on the KFC website and was posted to the social media site Reddit","Whalen family's dinner at KFC was interrupted by sounds of a sex scene .
Gerald and April were with two young children at the Oklahoma restaurant .
Scene from risque show Outlander was broadcast on KFC's television set .","{'Min_10.0% Prob': 11.561532974243164, 'Min_20.0% Prob': 9.985400009155274, 'Min_30.0% Prob': 8.973174413045248, 'Min_40.0% Prob': 8.069695329666137, 'Min_50.0% Prob': 7.383500480651856}",0.4874697923660278,"{'rouge1': Score(precision=0.18421052631578946, recall=0.4117647058823529, fmeasure=0.2545454545454545), 'rouge2': Score(precision=0.05405405405405406, recall=0.125, fmeasure=0.07547169811320754), 'rougeL': Score(precision=0.13157894736842105, recall=0.29411764705882354, fmeasure=0.1818181818181818)}",169,1.0,0.9472787583980962,Contaminated,1.0,0.7271756463293254,Contaminated,1.0,0.8727211677211679,Contaminated,1.0,0.9472787583980962,Likely Contaminated,1.0,0.7271756463293254,Likely Contaminated,1.0,0.8727211677211679,Likely Contaminated
facebook/opt-125m,Summarize the following text: ,CNN-DailyMail,,"Chief tells CNN that deadly force was warranted .
Chief: If suspect ended up shooting people, police would be answering different questions .
Incident happened February 19 in town near Tucson, Arizona .","{'Min_10.0% Prob': 11.082391738891602, 'Min_20.0% Prob': 10.082162857055664, 'Min_30.0% Prob': 9.501519203186035, 'Min_40.0% Prob': 8.918858846028646, 'Min_50.0% Prob': 8.11796650133635}",0.0113417617976665,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",199,1.0,0.7799112268586464,Contaminated,1.0,0.7626640339141262,Contaminated,1.0,0.8611880005344872,Contaminated,1.0,0.7799112268586464,Likely Contaminated,1.0,0.7626640339141262,Likely Contaminated,1.0,0.8611880005344872,Likely Contaminated
facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, The Miami Gardens Police Department said in a statement that it was 'deeply saddened' by the incident,"Lavall Hall, 25, was suffering psychotic episode when fatally shot by police .
His mother had called police to help take mentally ill son to hospital .
Police claim he attacked them with 'deadly force' using broom handle .
But footage from scene  appears to show Hall running away from cops .","{'Min_10.0% Prob': 11.062658150990805, 'Min_20.0% Prob': 9.617025017738342, 'Min_30.0% Prob': 8.633089303970337, 'Min_40.0% Prob': 7.765674858093262, 'Min_50.0% Prob': 7.027197553265479}",0.2260784059762954,"{'rouge1': Score(precision=0.0625, recall=0.17647058823529413, fmeasure=0.09230769230769231), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.041666666666666664, recall=0.11764705882352941, fmeasure=0.06153846153846154)}",231,1.0,0.7238898401342254,Contaminated,1.0,0.6149603790768547,Contaminated,1.0,0.7126396164739371,Contaminated,1.0,0.7238898401342254,Likely Contaminated,1.0,0.6149603790768547,Likely Contaminated,1.0,0.7126396164739371,Likely Contaminated
