,Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,cos_sim_scores,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,Min_10.0%_Prob,Min_20.0%_Prob,Min_30.0%_Prob,Min_40.0%_Prob,Min_50.0%_Prob
0,HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,Samsum,"assistant
Hannah asks Amanda for Betty's number, but Amanda can't find it.",Hannah needs Betty's number but Amanda doesn't have it. She needs to contact Larry.,0.8355876803398132,0.5,0.5714285714285714,0.5333333333333333,0.26666666666666666,0.3076923076923077,0.28571428571428575,0.5,0.5714285714285714,0.5333333333333333,14.023460388183594,11.497305234273275,10.309018516540528,9.364207812717982,8.29967106713189
1,HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,Samsum,"assistant
Eric and Rob are discussing a stand-up comedy routine featuring a machine.",Eric and Rob are going to watch a stand-up on youtube.,0.6829922795295715,0.5833333333333334,0.5,0.5384615384615384,0.45454545454545453,0.38461538461538464,0.41666666666666663,0.5833333333333334,0.5,0.5384615384615384,11.822612762451172,10.221063613891602,9.766736030578613,8.810057799021402,8.281100000653948
2,HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,Samsum,"assistant
Lenny is asking Bob for help choosing between three pairs of trousers. Bob suggests",Lenny can't decide which trousers to buy. Bob advised Lenny on that topic. Lenny goes with Bob's advice to pick the trousers that are of best quality.,0.7400963306427002,0.1724137931034483,0.3333333333333333,0.22727272727272724,0.0,0.0,0.0,0.10344827586206896,0.2,0.13636363636363635,9.683990160624186,8.812736590703329,7.406621599197388,6.819066597865178,5.936944989597096
3,HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,Samsum,"assistant
Emma is not feeling well and doesn't want to cook for dinner. She",Emma will be home soon and she will let Will know.,0.5616849660873413,0.2727272727272727,0.2,0.23076923076923075,0.0,0.0,0.0,0.2727272727272727,0.2,0.23076923076923075,8.137989044189453,7.647880792617798,7.200923760732015,6.686928868293762,5.7272114753723145
4,HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,Samsum,"assistant
Ollie and Jane are planning to meet for dinner on the 19",Jane is in Warsaw. Ollie and Jane has a party. Jane lost her calendar. They will get a lunch this week on Friday. Ollie accidentally called Jane and talked about whisky. Jane cancels lunch. They'll meet for a tea at 6 pm.,0.673712432384491,0.13953488372093023,0.46153846153846156,0.21428571428571427,0.07142857142857142,0.25,0.11111111111111112,0.11627906976744186,0.38461538461538464,0.17857142857142855,11.091097450256347,8.851000048897482,7.63092240691185,6.630923650481484,5.910349743706839
5,HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,Samsum,"assistant
Benjamin, Hilary, and Elliot are discussing plans for the day.",Hilary has the keys to the apartment. Benjamin wants to get them and go take a nap. Hilary is having lunch with some French people at La Cantina. Hilary is meeting them at the entrance to the conference hall at 2 pm. Benjamin and Elliot might join them. They're meeting for the drinks in the evening.,0.6828070282936096,0.10526315789473684,0.5454545454545454,0.1764705882352941,0.03571428571428571,0.2,0.06060606060606061,0.10526315789473684,0.5454545454545454,0.1764705882352941,8.827569723129272,7.719446879166823,6.732075357437134,6.015291629014192,5.462109327316284
6,HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,Samsum,"assistant
Max and Payton are discussing where to buy clothes and books. Max asks Pay",Payton provides Max with websites selling clothes. Payton likes browsing and trying on the clothes but not necessarily buying them. Payton usually buys clothes and books as he loves reading.,0.6878974437713623,0.23333333333333334,0.4666666666666667,0.31111111111111117,0.10344827586206896,0.21428571428571427,0.1395348837209302,0.23333333333333334,0.4666666666666667,0.31111111111111117,11.728791236877441,9.543204239436559,8.431670713424683,7.392116512571063,6.893217030693503
7,HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,Samsum,"assistant
Rita and Tina are discussing their boredom at work. Rita is falling",Rita and Tina are bored at work and have still 4 hours left.,0.8138548731803894,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.46153846153846156,0.46153846153846156,0.46153846153846156,15.637810707092285,11.514260609944662,10.156014442443848,8.360319217046102,7.268942505121231
8,HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,Samsum,"assistant
Beatrice is shopping in town and finds nice scarfs at a nearby shop","Beatrice wants to buy Leo a scarf, but he doesn't like scarves. She cares about his health and will buy him a scarf no matter his opinion.",0.546433687210083,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.0,0.0,0.0,0.10714285714285714,0.21428571428571427,0.14285714285714285,13.069052378336588,9.88705199105399,8.62829761505127,7.038677266665867,6.228030555388507
9,HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,Samsum,"assistant
Ivan and Eric are discussing Ivan's brother's wedding. Eric is hesitant to",Eric doesn't know if his parents let him go to Ivan's brother's wedding. Ivan will talk to them.,0.8401587605476379,0.38095238095238093,0.5333333333333333,0.4444444444444444,0.2,0.2857142857142857,0.23529411764705882,0.3333333333333333,0.4666666666666667,0.3888888888888889,10.219624519348145,8.921581745147705,8.066327810287476,6.703277879291111,6.0827788873152295
